companyName,industryField,positionName,jobNature,createTime,financeStage,companyLabelList,companySize,city,district,positionType,education,positionAdvantage,Salary,salaryMax,salaryMin,salaryAvg,workYear 
in,"广告营销,移动互联网",广告销售（新媒体）,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,市场/商务/销售类,大专,"五险一金,双休,扁平管理,带薪年假",8k-15k,15,8,11.5,3-5年
in,"广告营销,移动互联网",高级市场BD,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,None,市场与销售,本科,五险一金，双休，体检，outing……,8k-16k,16,8,12.0,3-5年
in,"广告营销,移动互联网",品牌策划经理－娱乐营销,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,市场与销售,本科,五险一金 年终奖 补充商业保险,10k-20k,20,10,15.0,3-5年
in,"广告营销,移动互联网",资深销售经理（广告）,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,市场与销售,大专,五险一金，双休，优秀的团队，outing……,15k-30k,30,15,22.5,5-10年
in,"广告营销,移动互联网",服装设计师（合作伙伴公司）,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,None,技术,大专,五险一金、奖金、平台发展空间大、领导好,6k-12k,12,6,9.0,3-5年
in,"广告营销,移动互联网",资深人事,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,职能,本科,五险一金，双休，节假日福利，体检……,7k-14k,14,7,10.5,3-5年
in,"广告营销,移动互联网",硬件项目经理,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,技术,本科,五险一金、年终奖、补充商业保险,15k-25k,25,15,20.0,3-5年
in,"广告营销,移动互联网",产品经理,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,产品,本科,负责 in产品设计，后期用户体验改善,15k-30k,30,15,22.5,3-5年
in,"广告营销,移动互联网",PHP开发工程师,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,技术,本科,阿里系的工作氛围，行业牛人较多，妹子多,10k-20k,20,10,15.0,3-5年
in,"广告营销,移动互联网",移动端测试,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,技术,本科,五险一金、餐补、节假日福利、outing,8k-15k,15,8,11.5,3-5年
in,"广告营销,移动互联网",资深前端开发工程师,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,技术,本科,五险一金、餐补、节假日福利、outing,15k-25k,25,15,20.0,3-5年
in,"广告营销,移动互联网",市场推广专员,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,市场与销售,大专,氛围轻松 水果零食多 扁平沟通,4k-8k,8,4,6.0,1-3年
in,"广告营销,移动互联网",Java,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,技术,本科,年底双薪 平台发展快 氛围好,10k-20k,20,10,15.0,3-5年
in,"广告营销,移动互联网",资深大客户经理,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,市场与销售,本科,五险一金、妹子多多、出国游……,15k-30k,30,15,22.5,3-5年
in,"广告营销,移动互联网",资深市场策划,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,市场与销售,本科,五险一金、良好的氛围、出国游……,15k-30k,30,15,22.5,3-5年
in,"广告营销,移动互联网",前端开发工程师,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,技术,大专,outing、扁平管理、晋升空间大,10k-20k,20,10,15.0,1-3年
in,"广告营销,移动互联网",高级项目经理,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,技术,本科,五险一金 发展空间大 outing 扁平管理,20k-30k,30,20,25.0,3-5年
in,"广告营销,移动互联网",高级iOS开发工程师,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,技术,本科,千万级用户，工程师氛围，五险一金,15k-30k,30,15,22.5,3-5年
in,"广告营销,移动互联网",图像算法工程师,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,None,技术,本科,核心团队、大牛多、技术氛围good,15k-30k,30,15,22.5,3-5年
in,"广告营销,移动互联网",公关总监,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,None,市场与销售,本科,五险一金、年终奖、带团队,20k-35k,35,20,27.5,5-10年
in,"广告营销,移动互联网",资深交互设计师,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,设计,本科,打造7000w用户的美好体验～,20k-30k,30,20,25.0,3-5年
in,"广告营销,移动互联网",资深数据分析师（分析方向）,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,金融,本科,打造7000w用户的美好体验～,15k-25k,25,15,20.0,3-5年
in,"广告营销,移动互联网",C++研发工程师,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,技术,本科,五险一金、餐补、节假日福利、outing,10k-20k,20,10,15.0,3-5年
in,"广告营销,移动互联网",高级PHP开发工程师,全职,2017-05-10 09:11:48,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,技术,大专,扁平管理 工作氛围轻松 发展空间大,15k-25k,25,15,20.0,3-5年
in,"广告营销,移动互联网",运营实习生,实习,2017-05-10 09:11:47,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,运营/编辑/客服,不限,"团队靠谱,工作有趣,用户量极大",2k-3k,3,2,2.5,不限
in,"广告营销,移动互联网",高级品牌设计师,全职,2017-05-10 09:11:47,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,设计类,本科,"五险一金,双休,年轻的团队,弹性时间",10k-20k,20,10,15.0,3-5年
in,"广告营销,移动互联网",数据产品经理,全职,2017-05-10 09:11:47,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,产品/需求/项目类,本科,"五险一金,双休,年轻的团队,弹性时间",15k-30k,30,15,22.5,3-5年
in,"广告营销,移动互联网",广告销售,全职,2017-05-10 09:11:47,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,市场/商务/销售类,大专,五险一金，双休，节假日福利，体检……,8k-16k,16,8,12.0,3-5年
in,"广告营销,移动互联网",视觉设计师（平面））（合作伙伴公司）,全职,2017-05-10 09:11:47,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,None,技术,大专,五险一金、奖金、平台发展空间大、领导好,6k-8k,8,6,7.0,1-3年
in,"广告营销,移动互联网",网络运营店长（合作伙伴公司）,全职,2017-05-10 09:11:47,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,None,技术,大专,待遇好，扁平管理，领导好、发展空间大,10k-16k,16,10,13.0,3-5年
in,"广告营销,移动互联网",高级Android开发工程师,全职,2017-05-10 09:11:47,成长型(B轮),"['节日礼物', '股票期权', '年度旅游', '岗位晋升']",150-500人,杭州,西湖区,技术,本科,千万级用户，工程师氛围，五险一金,15k-30k,30,15,22.5,3-5年
小闪快送,"移动互联网,O2O",COO,全职,2017-05-10 09:11:39,成长型(A轮),"['股票期权', '定期体检', '绩效奖金', '弹性工作']",15-50人,深圳,南山区,运营/编辑/客服,本科,"A轮,股票期权,新零售,团队棒",20k-30k,30,20,25.0,5-10年
小闪快送,"移动互联网,O2O",高级招聘专员,全职,2017-05-10 09:11:37,成长型(A轮),"['股票期权', '定期体检', '绩效奖金', '弹性工作']",15-50人,深圳,南山区,综合职能类,本科,"新平台,帅哥美女,环境棒,股票期权",6k-8k,8,6,7.0,1-3年
瀚德金控,金融,汽车科技行业研究岗-HDCK,全职,2017-05-10 09:11:34,成长型(不需要融资),"['绩效奖金', '午餐补助', '定期体检', '带薪年假']",150-500人,深圳,南山区,产品/需求/项目类,本科,绩效奖金、带薪年假、五险一金、发展空间大,10k-20k,20,10,15.0,3-5年
小闪快送,"移动互联网,O2O",前端攻城狮,全职,2017-05-10 09:11:33,成长型(A轮),"['股票期权', '定期体检', '绩效奖金', '弹性工作']",15-50人,深圳,南山区,开发/测试/运维类,本科,"股票期权,新平台,帅哥美女",10k-15k,15,10,12.5,1-3年
美擎教育,教育,新媒体运营专员（待遇优厚）,全职,2017-05-10 09:11:32,成长型(不需要融资),"['带薪年假', '绩效奖金', '管理规范', '岗位晋升']",50-150人,深圳,None,市场/商务/销售类,本科,"办公环境赞,高颜值团队,薪酬福利好,晋升机会大",4K-8K,8,4,6.0,1-3年
瀚德金控,金融,运营部总经理-QKLJF,全职,2017-05-10 09:11:32,成长型(不需要融资),"['绩效奖金', '午餐补助', '定期体检', '带薪年假']",150-500人,深圳,南山区,综合职能类,本科,绩效奖金、带薪年假、发展空间大,20k-30k,30,20,25.0,5-10年
小闪快送,"移动互联网,O2O",Python,全职,2017-05-10 09:11:31,成长型(A轮),"['股票期权', '定期体检', '绩效奖金', '弹性工作']",15-50人,深圳,南山区,技术,本科,帅哥美女 扁平化 团队棒 期权 环境佳,15k-25k,25,15,20.0,1-3年
尚途商旅,电子商务,运维linux,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,天河区,开发/测试/运维类,大专,"五险一金,带薪年假,绩效奖金,员工旅游",9k-15k,15,9,12.0,1-3年
尚途商旅,电子商务,java高级工程师,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,天河区,开发/测试/运维类,本科,"五险一金,带薪年假,年底双薪,员工旅游",10k-15k,15,10,12.5,3-5年
尚途商旅,电子商务,运维工程师,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,天河区,开发/测试/运维类,大专,"五险一金,带薪年假,年底双薪,员工旅游",9k-15k,15,9,12.0,1-3年
尚途商旅,电子商务,机票晚班,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,白云区,运营/编辑/客服,大专,"五险一金,带薪年假,年度双薪,员工旅游",4k-8k,8,4,6.0,不限
尚途商旅,电子商务,c#/.net工程师,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,天河区,开发/测试/运维类,大专,"五险一金,带薪年假,绩效奖金,员工旅游",8k-10k,10,8,9.0,1-3年
尚途商旅,电子商务,产品经理,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,天河区,产品/需求/项目类,大专,"五险一金,带薪年假,绩效奖金,员工旅游",9k-15k,15,9,12.0,5-10年
尚途商旅,电子商务,机票客服,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,天河区,运营/编辑/客服,大专,"五险一金,带薪年假,绩效奖金,员工旅游",4k-8k,8,4,6.0,1-3年
尚途商旅,电子商务,旅游顾问/计调op,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,天河区,市场/商务/销售类,大专,"五险一金,带薪年假,绩效奖金,员工旅游",4k-8k,8,4,6.0,1-3年
尚途商旅,电子商务,晚班客服,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,白云区,运营/编辑/客服,大专,"团队专业,薪酬福利优,发展空间大,公司文化好",4k-6k,6,4,5.0,1-3年
尚途商旅,电子商务,国内机票客服,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,白云区,运营/编辑/客服,大专,"发展空间大,薪酬福利优,团队专业,公司文化好",4k-6k,6,4,5.0,1-3年
尚途商旅,电子商务,售后助理,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,白云区,运营/编辑/客服,大专,"团队专业,薪酬福利优,公司文化好,发展空间大",3k-5k,5,3,4.0,不限
金斧子,"金融,移动互联网",架构师（php方向）,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,开发/测试/运维类,本科,"五险一金,弹性制度,股票期权,氛围轻松",20k-40k,40,20,30.0,3-5年
尚途商旅,电子商务,软件工程师,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,天河区,开发/测试/运维类,大专,"五险一金,年底双薪,带薪年假,员工旅游",8k-10k,10,8,9.0,1-3年
金斧子,"金融,移动互联网",高薪诚聘 高级理财经理,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,上海,黄浦区,市场/商务/销售类,本科,"培训完善,有资源,弹性工作",10k-20k,20,10,15.0,1-3年
金斧子,"金融,移动互联网",java开发实习生,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,开发/测试/运维类,本科,"氛围轻松,弹性制度",2k-4k,4,2,3.0,应届毕业生
尚途商旅,电子商务,JAVA开发工程师,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,天河区,开发/测试/运维类,大专,"发展空间大,薪酬福利优,CBD办公,团队规模大",10k-15k,15,10,12.5,3-5年
金斧子,"金融,移动互联网",前端开发主管,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,开发/测试/运维类,本科,弹性制度，氛围轻松，下午茶,12k-24k,24,12,18.0,3-5年
金斧子,"金融,移动互联网",市场推广总监,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,市场/商务/销售类,本科,氛围轻松 弹性制度,25k-35k,35,25,30.0,3-5年
尚途商旅,电子商务,LINUX运维工程师,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,广州,天河区,开发/测试/运维类,本科,工作环境好，福利待遇好,10k-15k,15,10,12.5,3-5年
尚途商旅,电子商务,酒店客服,全职,2017-05-10 09:11:42,成长型(不需要融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",150-500人,北京,朝阳区,运营,大专,福利待遇好,5k-7k,7,5,6.0,不限
金斧子,"金融,移动互联网",金融产品项目经理,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,金融类,本科,"对接机构,发展空间,晋升机会",8k-15k,15,8,11.5,1-3年
金斧子,"金融,移动互联网",金融项目助理实习生,实习,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,金融类,本科,"专业指导,轻松氛围",2k-4k,4,2,3.0,不限
金斧子,"金融,移动互联网",招聘主管（金融端）,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,综合职能类,本科,"发展空间大,团队氛围好",8k-12k,12,8,10.0,3-5年
金斧子,"金融,移动互联网",招聘专员（金融方向）,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,综合职能类,本科,"发展空间大,团队氛围好",6k-12k,12,6,9.0,不限
金斧子,"金融,移动互联网",新媒体运营,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,运营,本科,良好的工作氛围，上升空间大,15k-30k,30,15,22.5,不限
金斧子,"金融,移动互联网",财务助理（清算方向）,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,职能,大专,弹性时间、下午茶、良好发展,4k-5k,5,4,4.5,不限
金斧子,"金融,移动互联网",Java开发工程师,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,技术,本科,五险一金＋高期权＋开放工作氛围＋无限成长,8k-16k,16,8,12.0,1-3年
金斧子,"金融,移动互联网",高级理财经理,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,金融,本科,弹性工作制 员工旅游 轻松氛围,10K-20K,20,10,15.0,不限
金斧子,"金融,移动互联网",咨询顾问（客服）,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,运营,大专,弹性工作 节日福利 员工旅游,3k-5k,5,3,4.0,不限
金斧子,"金融,移动互联网",理财经理,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,金融,本科,弹性工作制 员工旅游 轻松氛围,10k-20k,20,10,15.0,不限
金斧子,"金融,移动互联网",web前端开发工程师,全职,2017-05-10 09:11:42,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,技术,本科,五险一金；弹性制度；年度体检；氛围轻松,8k-16k,16,8,12.0,3-5年
金斧子,"金融,移动互联网",人力资源专员,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,综合职能类,本科,"弹性工作制,五险一金,下午茶",5k-7k,7,5,6.0,1-3年
金斧子,"金融,移动互联网",首席斧子频道主持人,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,市场/商务/销售类,本科,"弹性制度,扁平化管理,氛围轻松",10k-20k,20,10,15.0,3-5年
金斧子,"金融,移动互联网",首席节目策划师,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,市场/商务/销售类,本科,"弹性制度,扁平化管理,氛围轻松",10k-20k,20,10,15.0,3-5年
金斧子,"金融,移动互联网",架构师(java方向）,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,开发/测试/运维类,本科,"五险一金,弹性制度,股票期权,氛围轻松",20k-40k,40,20,30.0,3-5年
金斧子,"金融,移动互联网",市场助理实习生,实习,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,市场/商务/销售类,本科,"可转正,综合岗位,学习机会",2k-4k,4,2,3.0,应届毕业生
金斧子,"金融,移动互联网",业务分析实习生,实习,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,产品/需求/项目类,本科,"学习机会,优秀团队,轻松氛围",2k-4k,4,2,3.0,不限
金斧子,"金融,移动互联网",数据运营,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,运营/编辑/客服,本科,"弹性工作制,五险一金,工作氛围好",5k-10k,10,5,7.5,1-3年
金斧子,"金融,移动互联网",财务主管,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,综合职能类,本科,"氛围轻松,弹性制度,下午茶",9k-18k,18,9,13.5,3-5年
金斧子,"金融,移动互联网",高薪诚聘 资深理财经理,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,市场/商务/销售类,本科,"培训完善,产品类型多",10k-20k,20,10,15.0,1-3年
金斧子,"金融,移动互联网",运营实习生,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,运营/编辑/客服,本科,氛围轻松，弹性制度,2k-4k,4,2,3.0,应届毕业生
金斧子,"金融,移动互联网",SEO运营总监,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,市场/商务/销售类,本科,弹性制度 氛围轻松,20k-30k,30,20,25.0,3-5年
金斧子,"金融,移动互联网",SEM优化师,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,市场与销售,本科,轻松工作氛围 员工旅游,15k-25k,25,15,20.0,1-3年
金斧子,"金融,移动互联网",营销策划经理,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,市场/商务/销售类,本科,"团建,氛围轻松,弹性制度,下午茶",12k-24k,24,12,18.0,1-3年
金斧子,"金融,移动互联网",PHP,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,None,技术,大专,五险一金；弹性制度；氛围轻松,12k-24k,24,12,18.0,3-5年
金斧子,"金融,移动互联网",高级产品经理/产品总监,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,产品,本科,期权 + 扁平化管理 + 互联网金融领先企业,15k-30k,30,15,22.5,5-10年
金斧子,"金融,移动互联网",高级Android开发工程师,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,技术,本科,五险一金＋高期权＋开放工作氛围＋无限成长,12k-24k,24,12,18.0,3-5年
金斧子,"金融,移动互联网",私人财富理财师,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,金融,本科,弹性工作制 员工旅游 绩效奖金,8k-15k,15,8,11.5,不限
金斧子,"金融,移动互联网",海外保险理财规划师,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,市场与销售,大专,高提成,10k-20k,20,10,15.0,3-5年
金斧子,"金融,移动互联网",产品助理,全职,2017-05-10 09:11:41,成熟型(C轮),"['股票期权', '绩效奖金', '年底双薪', '五险一金']",150-500人,深圳,南山区,产品,本科,弹性工作时间+广阔上升空间,5k-10k,10,5,7.5,不限
小闪快送,"移动互联网,O2O",新零售运营总监,全职,2017-05-10 09:11:28,成长型(A轮),"['股票期权', '定期体检', '绩效奖金', '弹性工作']",15-50人,深圳,南山区,运营/编辑/客服,本科,"新平台,股票期权",15k-30k,30,15,22.5,5-10年
美云智数,"企业服务,数据服务",视觉设计实习生,实习,2017-05-10 09:14:00,成长型(不需要融资),"['大平台新机遇', '资本热捧', '薪资奖金优厚', '股权机会']",150-500人,广州,番禺区,设计类,大专,"导师辅导,专业团队,设计分享,福利补贴",2k-4k,4,2,3.0,不限
美云智数,"企业服务,数据服务",交互设计实习生,实习,2017-05-10 09:14:00,成长型(不需要融资),"['大平台新机遇', '资本热捧', '薪资奖金优厚', '股权机会']",150-500人,广州,番禺区,设计类,大专,"专业团队,设计分享,导师辅导,福利补贴",2k-4k,4,2,3.0,不限
美云智数,"企业服务,数据服务",交互设计实习生,实习,2017-05-10 09:14:00,成长型(不需要融资),"['大平台新机遇', '资本热捧', '薪资奖金优厚', '股权机会']",150-500人,深圳,南山区,设计类,大专,"导师辅导,专业团队,设计分享,福利补贴",2k-4k,4,2,3.0,不限
美云智数,"企业服务,数据服务",资深视觉设计师,全职,2017-05-10 09:14:00,成长型(不需要融资),"['大平台新机遇', '资本热捧', '薪资奖金优厚', '股权机会']",150-500人,深圳,南山区,设计类,大专,"UED团队,美的大平台,带薪大假,股票期权",15k-25k,25,15,20.0,3-5年
美云智数,"企业服务,数据服务",资深视觉设计师,全职,2017-05-10 09:14:00,成长型(不需要融资),"['大平台新机遇', '资本热捧', '薪资奖金优厚', '股权机会']",150-500人,广州,番禺区,设计类,大专,"美的大平台,UED团队,带薪大假,期权股票",15k-25k,25,15,20.0,3-5年
众托帮,移动互联网,社群运营,全职,2017-05-10 09:11:39,成长型(不需要融资),"['绩效奖金', '带薪年假', '交通补助', '午餐补助']",50-150人,上海,虹口区,运营,大专,临江办公室，福利体系完善，老板nice,6k-12k,12,6,9.0,1-3年
众托帮,移动互联网,PHP开发工程师,全职,2017-05-10 09:11:39,成长型(不需要融资),"['绩效奖金', '带薪年假', '交通补助', '午餐补助']",50-150人,上海,虹口区,技术,本科,超级舒适办公环境，完善的福利待遇,8k-16k,16,8,12.0,1年以下
众托帮,移动互联网,行政主管,全职,2017-05-10 09:11:39,成长型(不需要融资),"['绩效奖金', '带薪年假', '交通补助', '午餐补助']",50-150人,上海,虹口区,职能,本科,福利完善，办公环境舒适，晋升空间大,7k-14k,14,7,10.5,3-5年
众托帮,移动互联网,客服专员,全职,2017-05-10 09:11:39,成长型(不需要融资),"['绩效奖金', '带薪年假', '交通补助', '午餐补助']",50-150人,上海,虹口区,运营,大专,舒适的办公环境，完善的福利体系,4k-6k,6,4,5.0,不限
众托帮,移动互联网,行政专员,全职,2017-05-10 09:11:39,成长型(不需要融资),"['绩效奖金', '带薪年假', '交通补助', '午餐补助']",50-150人,上海,虹口区,职能,本科,超级舒适办公环境，完善的福利待遇,5k-7k,7,5,6.0,不限
众托帮,移动互联网,人事行政前台,全职,2017-05-10 09:11:38,成长型(不需要融资),"['绩效奖金', '带薪年假', '交通补助', '午餐补助']",50-150人,上海,虹口区,综合职能类,大专,"临江办公,团队氛围好,职业成长",5k-7k,7,5,6.0,不限
众托帮,移动互联网,设计经理,全职,2017-05-10 09:11:38,成长型(不需要融资),"['绩效奖金', '带薪年假', '交通补助', '午餐补助']",50-150人,上海,虹口区,设计类,本科,"团队氛围好,成长机会,临江办公",15k-30k,30,15,22.5,3-5年
